"cbsa","zcta5","cbsaname15","zipname","pop16","afact"
"CBSA (current)","ZIP census tabulation area","2015 CBSA name","ZCTA name","Population (2016 est.)","cbsa to zcta5 allocation factor"
" ","12864"," ","Sabael, NY (PO Boxes)",33.811,0 
" ","12870"," ","Schroon Lake, NY",1430.398,0 
" ","12872"," ","Severance, NY (PO Boxes)",30.002,0 
" ","12883"," ","Ticonderoga, NY",4863.158,0 
" ","12912"," ","Au Sable Forks, NY",862.303,0 
" ","12913"," ","Bloomingdale, NY",1037.474,0 
" ","12928"," ","Crown Point, NY",1962.684,0 
" ","12932"," ","Elizabethtown, NY",1196.192,0 
" ","12936"," ","Essex, NY",579.708,0 
" ","12941"," ","Jay, NY",1382.008,0 
" ","12942"," ","Keene, NY",625.194,0 
" ","12943"," ","Keene Valley, NY",444.217,0 
" ","12944"," ","Keeseville, NY",2103.014,0 
" ","12946"," ","Lake Placid, NY",5315.118,0 
" ","12950"," ","Lewis, NY",899.079,0 
" ","12956"," ","Mineville, NY",1218.451,0 
" ","12960"," ","Moriah, NY",1111.026,0 
" ","12961"," ","Moriah Center, NY",174.203,0 
" ","12964"," ","New Russia, NY",155.815,0 
" ","12972"," ","Peru, NY",11.614,0 
" ","12974"," ","Port Henry, NY",1547.501,0 
" ","12975"," ","Port Kent, NY (PO Boxes)",256.465,0 
" ","12977"," ","Ray Brook, NY (PO Boxes)",1696.541,0 
" ","12983"," ","Saranac Lake, NY",2117.531,0 
" ","12987"," ","Upper Jay, NY",194.526,0 
" ","12993"," ","Westport, NY",1570.728,0 
" ","12996"," ","Willsboro, NY",2018.816,0 
" ","12997"," ","Wilmington, NY",1199.095,0 
" ","12998"," ","Witherbee, NY",509.059,0 
" ","13040"," ","Cincinnatus, NY",234.825,0 
" ","13052"," ","De Ruyter, NY",259.848,0 
" ","13072"," ","Georgetown, NY",246.374,0 
" ","13124"," ","North Pitcher, NY",119.337,0 
" ","13136"," ","Pitcher, NY",513.921,0 
" ","13155"," ","South Otselic, NY",638.07,0 
" ","13305"," ","Beaver Falls, NY (PO Boxes)",290.599,0 
" ","13309"," ","Boonville, NY",928.329,0 
" ","13312"," ","Brantingham, NY",328.287,0 
" ","13316"," ","Camden, NY",181.5,0 
" ","13325"," ","Constableville, NY",858.902,0 
" ","13327"," ","Croghan, NY",2039.149,0 
" ","13332"," ","Earlville, NY",619.785,0 
" ","13343"," ","Glenfield, NY",1644.411,0 
" ","13345"," ","Greig, NY",175.549,0 
" ","13353"," ","Hoffmeister, NY (PO Boxes)",80.772,0 
" ","13360"," ","Inlet, NY",312.756,0 
" ","13367"," ","Lowville, NY",8736.803,0 
" ","13368"," ","Lyons Falls, NY",1108.837,0 
" ","13404"," ","Martinsburg, NY (PO Boxes)",234.066,0 
" ","13411"," ","New Berlin, NY",1853.58,0 
" ","13433"," ","Port Leyden, NY",1805.084,0 
" ","13436"," ","Raquette Lake, NY",101.434,0 
" ","13437"," ","Redfield, NY",45.623,0 
" ","13460"," ","Sherburne, NY",4246.103,0 
" ","13464"," ","Smyrna, NY",1144.292,0 
" ","13471"," ","Taberg, NY",43.639,0 
" ","13473"," ","Turin, NY",759.722,0 
" ","13485"," ","West Edmeston, NY",107.789,0 
" ","13489"," ","West Leyden, NY",628.804,0 
" ","13601"," ","Watertown, NY",45.623,0 
" ","13619"," ","Carthage, NY",1213.968,0 
" ","13620"," ","Castorland, NY",2178.994,0 
" ","13626"," ","Copenhagen, NY",1873.518,0 
" ","13648"," ","Harrisville, NY",1414.313,0 
" ","13665"," ","Natural Bridge, NY",312.418,0 
" ","13682"," ","Rodman, NY",16.861,0 
" ","13730"," ","Afton, NY",2605.213,0 
" ","13731"," ","Andes, NY",1102.495,0 
" ","13733"," ","Bainbridge, NY",4822.967,0 
" ","13739"," ","Bloomville, NY",904.198,0 
" ","13740"," ","Bovina Center, NY",525.63,0 
" ","13746"," ","Chenango Forks, NY",388.809,0 
" ","13750"," ","Davenport, NY",1036.08,0 
" ","13751"," ","Davenport Center, NY",179.322,0 
" ","13752"," ","Delancey, NY",741.955,0 
" ","13753"," ","Delhi, NY",5548.531,0 
" ","13754"," ","Deposit, NY",1388.081,0 
" ","13755"," ","Downsville, NY",1165.116,0 
" ","13756"," ","East Branch, NY",581.609,0 
" ","13757"," ","East Meredith, NY",991.487,0 
" ","13774"," ","Fishs Eddy, NY (PO Boxes)",190.707,0 
" ","13775"," ","Franklin, NY",1547.478,0 
" ","13778"," ","Greene, NY",5659.867,0 
" ","13780"," ","Guilford, NY",1005.707,0 
" ","13782"," ","Hamden, NY",716.337,0 
" ","13783"," ","Hancock, NY",2533.272,0 
" ","13786"," ","Harpersfield, NY",440.239,0 
" ","13787"," ","Harpursville, NY",621.71,0 
" ","13788"," ","Hobart, NY",940.252,0 
" ","13801"," ","Mc Donough, NY",1345.433,0 
" ","13804"," ","Masonville, NY",370.977,0 
" ","13806"," ","Meridale, NY",194.502,0 
" ","13809"," ","Mount Upton, NY",961.436,0 
" ","13813"," ","Nineveh, NY",158.796,0 
" ","13815"," ","Norwich, NY",13472.62,0.001 
" ","13820"," ","Oneonta, NY",1596.816,0 
" ","13825"," ","Otego, NY",74.006,0 
" ","13830"," ","Oxford, NY",4852.414,0 
" ","13832"," ","Plymouth, NY",682.341,0 
" ","13838"," ","Sidney, NY",4070.314,0 
" ","13839"," ","Sidney Center, NY",1333.052,0 
" ","13841"," ","Smithville Flats, NY",449.44,0 
" ","13842"," ","South Kortright, NY",659.41,0 
" ","13843"," ","South New Berlin, NY",978.759,0 
" ","13844"," ","South Plymouth, NY",696.777,0 
" ","13846"," ","Treadwell, NY",289.381,0 
" ","13847"," ","Trout Creek, NY (PO Boxes)",63.569,0 
" ","13849"," ","Unadilla, NY",898.505,0 
" ","13856"," ","Walton, NY",6258.227,0 
" ","13860"," ","West Davenport, NY (PO Boxes)",89.186,0 
" ","14004"," ","Alden, NY",551.557,0 
" ","14009"," ","Arcade, NY",4894.339,0 
" ","14011"," ","Attica, NY",8865.547,0 
" ","14024"," ","Bliss, NY",1633.085,0 
" ","14030"," ","Chaffee, NY",23.223,0 
" ","14037"," ","Cowlesville, NY",975.384,0 
" ","14039"," ","Dale, NY",97.732,0 
" ","14040"," ","Darien Center, NY",347.384,0 
" ","14054"," ","East Bethany, NY",24.191,0 
" ","14060"," ","Farmersville Station, NY",138.501,0 
" ","14065"," ","Freedom, NY",405.886,0 
" ","14066"," ","Gainesville, NY",1275.354,0 
" ","14082"," ","Java Center, NY",412.216,0 
" ","14113"," ","North Java, NY",680.253,0 
" ","14130"," ","Pike, NY",256.425,0 
" ","14145"," ","Strykersville, NY",1519.2,0 
" ","14167"," ","Varysburg, NY",1609.191,0 
" ","14427"," ","Castile, NY",1900.451,0 
" ","14525"," ","Pavilion, NY",717.024,0 
" ","14530"," ","Perry, NY",5394.611,0 
" ","14533"," ","Piffard, NY",11.612,0 
" ","14536"," ","Portageville, NY",663.693,0 
" ","14549"," ","Silver Lake, NY (PO Boxes)",88.056,0 
" ","14550"," ","Silver Springs, NY",1487.268,0 
" ","14569"," ","Warsaw, NY",6010.032,0 
" ","14591"," ","Wyoming, NY",1563.711,0 
" ","14707"," ","Allentown, NY",229.874,0 
" ","14708"," ","Alma, NY",176.012,0 
" ","14709"," ","Angelica, NY",1476.386,0 
" ","14711"," ","Belfast, NY",1698.565,0 
" ","14714"," ","Black Creek, NY",468.404,0 
" ","14715"," ","Bolivar, NY",2642.106,0 
" ","14717"," ","Caneadea, NY",611.714,0 
" ","14721"," ","Ceres, NY",221.217,0 
" ","14727"," ","Cuba, NY",4173.316,0 
" ","14735"," ","Fillmore, NY",2646.052,0 
" ","14739"," ","Friendship, NY",2792.149,0 
" ","14744"," ","Houghton, NY",2014.041,0 
" ","14754"," ","Little Genesee, NY",641.531,0 
" ","14770"," ","Portville, NY",769.452,0 
" ","14774"," ","Richburg, NY",145.234,0 
" ","14777"," ","Rushford, NY",641.531,0 
" ","14802"," ","Alfred, NY",3977.105,0 
" ","14803"," ","Alfred Station, NY",1060.882,0 
" ","14804"," ","Almond, NY",1418.677,0 
" ","14805"," ","Alpine, NY",1085.368,0 
" ","14806"," ","Andover, NY",2032.315,0 
" ","14807"," ","Arkport, NY",547.273,0 
" ","14812"," ","Beaver Dams, NY",1689.227,0 
" ","14813"," ","Belmont, NY",2423.774,0 
" ","14815"," ","Bradford, NY",636.42,0 
" ","14818"," ","Burdett, NY",1721.788,0 
" ","14822"," ","Canaseraga, NY",1075.309,0 
" ","14824"," ","Cayuta, NY",446.974,0 
" ","14836"," ","Dalton, NY",201.019,0 
" ","14837"," ","Dundee, NY",1052.807,0 
" ","14840"," ","Hammondsport, NY",33.548,0 
" ","14841"," ","Hector, NY",797.252,0 
" ","14843"," ","Hornell, NY",51.938,0 
" ","14846"," ","Hunt, NY",141.387,0 
" ","14864"," ","Millport, NY",140.111,0 
" ","14865"," ","Montour Falls, NY",2572.321,0 
" ","14869"," ","Odessa, NY",1359.67,0 
" ","14870"," ","Gang Mills, NY",164.779,0 
" ","14877"," ","Rexville, NY",4.809,0 
" ","14878"," ","Rock Stream, NY",556.498,0 
" ","14880"," ","Scio, NY",1604.308,0 
" ","14884"," ","Swain, NY",262.576,0 
" ","14886"," ","Trumansburg, NY",1697.12,0 
" ","14889"," ","Van Etten, NY",51.308,0 
" ","14891"," ","Watkins Glen, NY",4093.81,0 
" ","14895"," ","Wellsville, NY",9248.814,0.001 
" ","14897"," ","Whitesville, NY",924.304,0 
" ","15310"," ","Aleppo, PA",278.838,0 
" ","15315"," ","Bobtown, PA",746.132,0 
" ","15316"," ","Brave, PA",125.958,0 
" ","15320"," ","Carmichaels, PA",5176.773,0 
" ","15322"," ","Clarksville, PA",1315.347,0 
" ","15325"," ","Crucible, PA",422.103,0 
" ","15327"," ","Dilliner, PA",1468.227,0 
" ","15329"," ","Prosperity, PA",313.452,0 
" ","15334"," ","Garards Fort, PA",108.651,0 
" ","15337"," ","Graysville, PA",715.364,0 
" ","15338"," ","Greensboro, PA",1544.186,0 
" ","15341"," ","Holbrook, PA",835.553,0 
" ","15344"," ","Jefferson, PA",1394.19,0 
" ","15345"," ","Marianna, PA",45.191,0 
" ","15346"," ","Mather, PA",720.171,0 
" ","15349"," ","Mount Morris, PA",1670.144,0 
" ","15351"," ","Nemacolin, PA",866.321,0 
" ","15352"," ","New Freeport, PA",949.011,0 
" ","15353"," ","Nineveh, PA (PO Boxes)",61.537,0 
" ","15357"," ","Dry Tavern, PA",1597.069,0 
" ","15359"," ","Rogersville, PA",167.303,0 
" ","15362"," ","Strabane, PA",737.479,0 
" ","15364"," ","Sycamore, PA",835.553,0 
" ","15370"," ","Waynesburg, PA",14264.972,0.001 
" ","15377"," ","West Finley, PA",146.15,0 
" ","15380"," ","Wind Ridge, PA",691.326,0 
" ","15521"," ","Alum Bank, PA",1817.941,0 
" ","15522"," ","Bedford, PA",11688.431,0.001 
" ","15533"," ","Breezewood, PA",1331.794,0 
" ","15534"," ","Buffalo Mills, PA",891.49,0 
" ","15535"," ","Clearville, PA",2139.383,0 
" ","15536"," ","Crystal Spring, PA",452.662,0 
" ","15537"," ","Everett, PA",7722.366,0 
" ","15539"," ","Fishertown, PA",483.619,0 
" ","15545"," ","Hyndman, PA",2235.524,0 
" ","15550"," ","Manns Choice, PA",1649.937,0 
" ","15554"," ","New Paris, PA",2479.276,0 
" ","15559"," ","Schellsburg, PA",1903.4,0 
" ","15711"," ","Anita, PA",401.727,0 
" ","15715"," ","Big Run, PA",605.516,0 
" ","15730"," ","Coolspring, PA",67.28,0 
" ","15733"," ","De Lancey, PA (PO Boxes)",105.307,0 
" ","15744"," ","Hamilton, PA",102.382,0 
" ","15764"," ","Oliveburg, PA",158.936,0 
" ","15767"," ","Punxsutawney, PA",13439.34,0.001 
" ","15770"," ","Ringgold, PA (PO Boxes)",179.412,0 
" ","15776"," ","Sprankle Mills, PA",50.703,0 
" ","15778"," ","Timblin, PA",136.509,0 
" ","15780"," ","Valier, PA",144.31,0 
" ","15781"," ","Walston, PA (PO Boxes)",91.656,0 
" ","15784"," ","Worthville, PA",65.329,0 
" ","15823"," ","Brockport, PA",260.343,0 
" ","15824"," ","Brockway, PA",5177.602,0 
" ","15825"," ","Brookville, PA",9323.585,0.001 
" ","15828"," ","Clarington, PA",275.482,0 
" ","15829"," ","Corsica, PA",1238.709,0 
" ","15832"," ","Driftwood, PA",286.966,0 
" ","15834"," ","Emporium, PA",4169.29,0 
" ","15840"," ","Falls Creek, PA",1874.078,0 
" ","15847"," ","Knox Dale, PA (PO Boxes)",248.642,0 
" ","15851"," ","Reynoldsville, PA",6504.668,0 
" ","15853"," ","Ridgway, PA",15.601,0 
" ","15860"," ","Sigel, PA",942.088,0 
" ","15861"," ","Sinnamahoning, PA",160.039,0 
" ","15863"," ","Stump Creek, PA (PO Boxes)",219.39,0 
" ","15864"," ","Summerville, PA",1790.679,0 
" ","15865"," ","Sykesville, PA",1262.711,0 
" ","15946"," ","Portage, PA",52.441,0 
" ","16028"," ","East Brady, PA",941.925,0 
" ","16036"," ","Foxburg, PA",192.623,0 
" ","16049"," ","Parker, PA",1167.294,0 
" ","16054"," ","St. Petersburg, PA",478.668,0 
" ","16213"," ","Callensburg, PA",196.475,0 
" ","16214"," ","Clarion, PA",9753.455,0.001 
" ","16217"," ","Cooksburg, PA",96.591,0 
" ","16222"," ","Dayton, PA",68.255,0 
" ","16224"," ","Fairmount City, PA",1034.384,0 
" ","16230"," ","Hawthorn, PA",475.778,0 
" ","16232"," ","Knox, PA",4113.46,0 
" ","16233"," ","Leeper, PA",1200.04,0 
" ","16235"," ","Lucinda, PA",1209.671,0 
" ","16239"," ","Marienville, PA",3958.426,0 
" ","16240"," ","Mayport, PA",1000.239,0 
" ","16242"," ","New Bethlehem, PA",2470.387,0 
" ","16248"," ","Rimersburg, PA",3014.547,0 
" ","16254"," ","Shippenville, PA",3342.968,0 
" ","16255"," ","Sligo, PA",1871.33,0 
" ","16258"," ","Strattanville, PA",1800.06,0 
" ","16260"," ","Vowinckel, PA",285.082,0 
" ","16319"," ","Cranberry, PA",319.754,0 
" ","16321"," ","East Hickory, PA (PO Boxes)",72.109,0 
" ","16322"," ","Endeavor, PA (PO Boxes)",149.912,0 
" ","16326"," ","Fryburg, PA",376.578,0 
" ","16331"," ","Kossuth, PA",84.754,0 
" ","16332"," ","Lickingville, PA",51.045,0 
" ","16334"," ","Marble, PA",325.533,0 
" ","16341"," ","Pleasantville, PA",240.048,0 
" ","16347"," ","Sheffield, PA",111.01,0 
" ","16351"," ","Tidioute, PA",85.393,0 
" ","16353"," ","Tionesta, PA",3094.455,0 
" ","16361"," ","Tylersburg, PA (PO Boxes)",51.045,0 
" ","16364"," ","Venus, PA",394.877,0 
" ","16370"," ","West Hickory, PA (PO Boxes)",339.673,0 
" ","16373"," ","Emlenton, PA",857.171,0 
" ","16625"," ","Claysburg, PA",864.299,0 
" ","16633"," ","Defiance, PA",194.225,0 
" ","16650"," ","Hopewell, PA",1977.205,0 
" ","16655"," ","Imler, PA",1470.28,0 
" ","16657"," ","James Creek, PA",10.682,0 
" ","16659"," ","Loysburg, PA",294.25,0 
" ","16662"," ","Martinsburg, PA",373.882,0 
" ","16664"," ","New Enterprise, PA",2043.242,0 
" ","16667"," ","Osterburg, PA",1351.803,0 
" ","16670"," ","Queen, PA",45.643,0 
" ","16672"," ","Riddlesburg, PA (PO Boxes)",181.6,0 
" ","16673"," ","Roaring Spring, PA",702.122,0 
" ","16674"," ","Robertsdale, PA",33.53,0 
" ","16678"," ","Saxton, PA",2045.184,0 
" ","16679"," ","Six Mile Run, PA",819.627,0 
" ","16689"," ","Waterfall, PA",455.62,0 
" ","16691"," ","Wells Tannery, PA",309.664,0 
" ","16694"," ","Wood, PA (PO Boxes)",131.222,0 
" ","16695"," ","Woodbury, PA",1163.405,0 
" ","16720"," ","Austin, PA",1307.469,0 
" ","16743"," ","Port Allegany, PA",91.887,0 
" ","16746"," ","Roulette, PA",1223.551,0 
" ","16748"," ","Shinglehouse, PA",2248.819,0 
" ","16901"," ","Wellsboro, PA",10117.588,0.001 
" ","16911"," ","Arnot, PA",327.935,0 
" ","16912"," ","Blossburg, PA",1754.255,0 
" ","16914"," ","Columbia Cross Roads, PA",92.849,0 
" ","16915"," ","Coudersport, PA",5734.729,0 
" ","16917"," ","Covington, PA",1419.406,0 
" ","16920"," ","Elkland, PA",1981.439,0 
" ","16921"," ","Gaines, PA",469.184,0 
" ","16922"," ","Galeton, PA",1936.402,0 
" ","16923"," ","Genesee, PA",1421.834,0 
" ","16927"," ","Harrison Valley, PA",629.669,0 
" ","16928"," ","Knoxville, PA",1370.018,0 
" ","16929"," ","Lawrenceville, PA",2291.595,0 
" ","16930"," ","Liberty, PA",1054.924,0 
" ","16932"," ","Mainesburg, PA",725.013,0 
" ","16933"," ","Mansfield, PA",7396.32,0 
" ","16935"," ","Middlebury Center, PA",1240.622,0 
" ","16936"," ","Millerton, PA",1876.737,0 
" ","16937"," ","Mills, PA",166.364,0 
" ","16938"," ","Morris, PA",594.629,0 
" ","16939"," ","Morris Run, PA (PO Boxes)",291.388,0 
" ","16940"," ","Nelson, PA (PO Boxes)",298.302,0 
" ","16941"," ","Genesee, PA",66.739,0 
" ","16942"," ","Osceola, PA",836.63,0 
" ","16943"," ","Sabinsville, PA",538.441,0 
" ","16946"," ","Tioga, PA",2453.587,0 
" ","16947"," ","Troy, PA",214.343,0 
" ","16948"," ","Ulysses, PA",1580.46,0 
" ","16950"," ","Westfield, PA",3330.587,0 
" ","17021"," ","East Waterford, PA",983.984,0 
" ","17035"," ","Honey Grove, PA",835.629,0 
" ","17045"," ","Liverpool, PA",808.381,0 
" ","17049"," ","Mc Alisterville, PA",3390.96,0 
" ","17056"," ","Mexico, PA",129.179,0 
" ","17058"," ","Mifflin, PA",1926.59,0 
" ","17059"," ","Mifflintown, PA",7648.834,0 
" ","17062"," ","Millerstown, PA",972.882,0 
" ","17076"," ","Oakland Mills, PA",48.442,0 
" ","17082"," ","Port Royal, PA",3621.06,0 
" ","17086"," ","Richfield, PA",1613.733,0 
" ","17094"," ","Thompsontown, PA",2414.04,0 
" ","17211"," ","Artemas, PA",357.373,0 
" ","17212"," ","Big Cove Tannery, PA",692.306,0 
" ","17215"," ","Burnt Cabins, PA",201.183,0 
" ","17223"," ","Fort Littleton, PA",285.009,0 
" ","17228"," ","Harrisonville, PA",1166.664,0 
" ","17229"," ","Hustontown, PA",1090.727,0 
" ","17233"," ","Mc Connellsburg, PA",4977.304,0 
" ","17236"," ","Mercersburg, PA",226.824,0 
" ","17238"," ","Needmore, PA",1769.226,0 
" ","17243"," ","Orbisonia, PA",31.286,0 
" ","17264"," ","Three Springs, PA",111.44,0 
" ","17267"," ","Warfordsburg, PA",2771.196,0 
" ","17701"," ","Williamsport, PA",21.959,0 
" ","17724"," ","Canton, PA",329.911,0 
" ","17727"," ","Cedar Run, PA",3.951,0 
" ","17729"," ","Cross Fork, PA",71.575,0 
" ","17731"," ","Eagles Mere, PA",176.625,0 
" ","17737"," ","Hughesville, PA",9.547,0 
" ","17758"," ","Muncy Valley, PA",701.726,0 
" ","17765"," ","Roaring Branch, PA",923.552,0 
" ","17768"," ","Shunk, PA",359.933,0 
" ","17774"," ","Unityville, PA",122.205,0 
" ","17814"," ","Benton, PA",329.382,0 
" ","17853"," ","Mount Pleasant Mills, PA",437.999,0 
" ","18405"," ","Beach Lake, PA",2256.039,0 
" ","18407"," ","Carbondale, PA",295.938,0 
" ","18413"," ","Clifford, PA (PO Boxes)",142.314,0 
" ","18415"," ","Damascus, PA",1195.221,0 
" ","18417"," ","Equinunk, PA",1076.179,0 
" ","18419"," ","Factoryville, PA",23.562,0 
" ","18421"," ","Forest City, PA",3626.059,0 
" ","18424"," ","Gouldsboro, PA",1773.151,0 
" ","18427"," ","Hamlin, PA (PO Boxes)",113.282,0 
" ","18428"," ","Hawley, PA",4098.311,0 
" ","18430"," ","Herrick Center, PA",31.102,0 
" ","18431"," ","Honesdale, PA",12159.571,0.001 
" ","18436"," ","Lake Ariel, PA",10033.134,0.001 
" ","18437"," ","Lake Como, PA",202.564,0 
" ","18438"," ","Lakeville, PA",1125.14,0 
" ","18439"," ","Lakewood, PA",480.008,0 
" ","18441"," ","Lenoxville, PA",272.376,0 
" ","18443"," ","Milanville, PA",439.688,0 
" ","18444"," ","Moscow, PA",1632.028,0 
" ","18445"," ","Newfoundland, PA",1776.991,0 
" ","18446"," ","Nicholson, PA",1459.896,0 
" ","18453"," ","Pleasant Mount, PA",1059.858,0 
" ","18454"," ","Poyntelle, PA (PO Boxes)",61.441,0 
" ","18455"," ","Preston Park, PA",100.802,0 
" ","18456"," ","Prompton, PA",406.087,0 
" ","18459"," ","South Canaan, PA (PO Boxes)",48.961,0 
" ","18460"," ","South Sterling, PA",143.042,0 
" ","18461"," ","Starlight, PA",387.847,0 
" ","18462"," ","Starrucca, PA",409.927,0 
" ","18463"," ","Sterling, PA",191.043,0 
" ","18465"," ","Thompson, PA",1264.637,0 
" ","18469"," ","Tyler Hill, PA",342.726,0 
" ","18470"," ","Union Dale, PA",2100.478,0 
" ","18472"," ","Waymart, PA",7220.285,0 
" ","18473"," ","White Mills, PA",475.208,0 
" ","18614"," ","Dushore, PA",2298.988,0 
" ","18616"," ","Forksville, PA",704.59,0 
" ","18619"," ","Hillsgrove, PA",260.641,0 
" ","18623"," ","Laceyville, PA",405.265,0 
" ","18626"," ","Laporte, PA",492.64,0 
" ","18628"," ","Lopez, PA",183.308,0 
" ","18630"," ","Meshoppen, PA",1615.404,0 
" ","18632"," ","Mildred, PA",390.484,0 
" ","18801"," ","Montrose, PA",7790.509,0 
" ","18812"," ","Brackney, PA",1549.431,0 
" ","18816"," ","Dimock, PA (PO Boxes)",120.637,0 
" ","18818"," ","Friendsville, PA",1313.812,0 
" ","18821"," ","Great Bend, PA",1086.675,0 
" ","18822"," ","Hallstead, PA",3432.498,0 
" ","18823"," ","Harford, PA",181.898,0 
" ","18824"," ","Hop Bottom, PA",1320.409,0 
" ","18825"," ","Jackson, PA",104.615,0 
" ","18826"," ","Kingsley, PA",1800.13,0 
" ","18828"," ","Lawton, PA",331.752,0 
" ","18830"," ","Little Meadows, PA",669.158,0 
" ","18833"," ","New Albany, PA",84.971,0 
" ","18834"," ","New Milford, PA",3478.68,0 
" ","18842"," ","South Gibson, PA",262.008,0 
" ","18843"," ","South Montrose, PA (PO Boxes)",261.066,0 
" ","18844"," ","Springville, PA",1740.754,0 
" ","18847"," ","Susquehanna, PA",5682.406,0 
" ","21520"," ","Accident, MD",2027.692,0 
" ","21521"," ","Barton, MD",71.37,0 
" ","21522"," ","Bittinger, MD",137.852,0 
" ","21523"," ","Bloomington, MD",279.614,0 
" ","21531"," ","Friendsville, MD",2177.276,0 
" ","21532"," ","Frostburg, MD",1487.039,0 
" ","21536"," ","Grantsville, MD",4028.987,0 
" ","21538"," ","Kitzmiller, MD",700.013,0 
" ","21539"," ","Lonaconing, MD",525.988,0 
" ","21541"," ","Mc Henry, MD",1511.481,0 
" ","21550"," ","Oakland, MD",13877.079,0.001 
" ","21561"," ","Swanton, MD",2568.345,0 
" ","21562"," ","Westernport, MD",32.263,0 
" ","21610"," ","Betterton, MD",369.26,0 
" ","21620"," ","Chestertown, MD",9379.003,0.001 
" ","21629"," ","Denton, MD",9492.583,0.001 
" ","21632"," ","Federalsburg, MD",5612.099,0 
" ","21635"," ","Galena, MD",2049.49,0 
" ","21636"," ","Goldsboro, MD",1178.253,0 
" ","21639"," ","Greensboro, MD",4379.205,0 
" ","21640"," ","Henderson, MD",1529.94,0 
" ","21641"," ","Hillsboro, MD",116.236,0 
" ","21645"," ","Kennedyville, MD",1014.976,0 
" ","21649"," ","Marydel, MD",1528.947,0 
" ","21650"," ","Massey, MD",232.497,0 
" ","21651"," ","Millington, MD",1542.49,0 
" ","21655"," ","Preston, MD",4976.279,0 
" ","21660"," ","Ridgely, MD",4036.459,0 
" ","21661"," ","Rock Hall, MD",2591.657,0 
" ","21667"," ","Still Pond, MD",302.832,0 
" ","21678"," ","Worton, MD",2247.796,0 
" ","22432"," ","Burgess, VA",390.549,0 
" ","22433"," ","Burr Hill, VA",246.219,0 
" ","22435"," ","Callao, VA",2413.723,0 
" ","22436"," ","Caret, VA",744.127,0 
" ","22437"," ","Center Cross, VA",726.879,0 
" ","22438"," ","Champlain, VA",461.837,0 
" ","22443"," ","Colonial Beach, VA",8146.908,0 
" ","22448"," ","Dahlgren Center, VA",659.957,0 
" ","22454"," ","Dunnsville, VA",1791.49,0 
